PC                 ,Module ,Offset             ,Filename                                         ,Inline ,StartLine ,EndLine
0xffff80008075a8a4 ,       ,0xffff80008075a8a4 ,include/linux/file.h                             ,true   ,       69 ,     69
0xffff80008075a8dc ,       ,0xffff80008075a8dc ,include/linux/uaccess.h                          ,false  ,      160 ,    160
0xffff80008075a8f4 ,       ,0xffff80008075a8f4 ,include/linux/uaccess.h                          ,false  ,      168 ,    168
0xffff80008075a8f4 ,       ,0xffff80008075a8f4 ,arch/arm64/include/asm/uaccess.h                 ,true   ,       45 ,     45
0xffff80008075a900 ,       ,0xffff80008075a900 ,include/linux/uaccess.h                          ,false  ,      168 ,    168
0xffff80008075a900 ,       ,0xffff80008075a900 ,arch/arm64/include/asm/uaccess.h                 ,true   ,       46 ,     46
0xffff80008075a908 ,       ,0xffff80008075a908 ,include/linux/uaccess.h                          ,false  ,      168 ,    168
0xffff80008075a908 ,       ,0xffff80008075a908 ,arch/arm64/include/asm/uaccess.h                 ,true   ,       45 ,     45
0xffff80008075a92c ,       ,0xffff80008075a92c ,include/linux/uaccess.h                          ,false  ,      178 ,    178
0xffff80008075a92c ,       ,0xffff80008075a92c ,arch/arm64/include/asm/irqflags.h                ,true   ,       82 ,     82
0xffff80008075a92c ,       ,0xffff80008075a92c ,arch/arm64/include/asm/irqflags.h                ,true   ,      142 ,    142
0xffff80008075a92c ,       ,0xffff80008075a92c ,arch/arm64/include/asm/irqflags.h                ,true   ,      168 ,    168
0xffff80008075a92c ,       ,0xffff80008075a92c ,arch/arm64/include/asm/uaccess.h                 ,true   ,       83 ,     83
0xffff80008075a92c ,       ,0xffff80008075a92c ,arch/arm64/include/asm/uaccess.h                 ,true   ,      110 ,    110
0xffff80008075a958 ,       ,0xffff80008075a958 ,include/linux/uaccess.h                          ,false  ,      178 ,    178
0xffff80008075a958 ,       ,0xffff80008075a958 ,arch/arm64/include/asm/uaccess.h                 ,true   ,      110 ,    110
0xffff80008075a958 ,       ,0xffff80008075a958 ,arch/arm64/include/asm/irqflags.h                ,true   ,      195 ,    195
0xffff80008075a958 ,       ,0xffff80008075a958 ,arch/arm64/include/asm/uaccess.h                 ,true   ,       95 ,     95
0xffff80008075a958 ,       ,0xffff80008075a958 ,arch/arm64/include/asm/irqflags.h                ,true   ,      174 ,    174
0xffff80008075a97c ,       ,0xffff80008075a97c ,include/linux/uaccess.h                          ,false  ,      178 ,    178
0xffff80008075a97c ,       ,0xffff80008075a97c ,arch/arm64/include/asm/irqflags.h                ,true   ,       82 ,     82
0xffff80008075a97c ,       ,0xffff80008075a97c ,arch/arm64/include/asm/irqflags.h                ,true   ,      142 ,    142
0xffff80008075a97c ,       ,0xffff80008075a97c ,arch/arm64/include/asm/irqflags.h                ,true   ,      168 ,    168
0xffff80008075a97c ,       ,0xffff80008075a97c ,arch/arm64/include/asm/uaccess.h                 ,true   ,       63 ,     63
0xffff80008075a97c ,       ,0xffff80008075a97c ,arch/arm64/include/asm/uaccess.h                 ,true   ,      102 ,    102
0xffff80008075a9a4 ,       ,0xffff80008075a9a4 ,include/linux/uaccess.h                          ,false  ,      178 ,    178
0xffff80008075a9a4 ,       ,0xffff80008075a9a4 ,arch/arm64/include/asm/irqflags.h                ,true   ,      174 ,    174
0xffff80008075a9a4 ,       ,0xffff80008075a9a4 ,arch/arm64/include/asm/irqflags.h                ,true   ,      195 ,    195
0xffff80008075a9a4 ,       ,0xffff80008075a9a4 ,arch/arm64/include/asm/uaccess.h                 ,true   ,       71 ,     71
0xffff80008075a9a4 ,       ,0xffff80008075a9a4 ,arch/arm64/include/asm/uaccess.h                 ,true   ,      102 ,    102
0xffff80008075a9b0 ,       ,0xffff80008075a9b0 ,include/linux/uaccess.h                          ,false  ,      180 ,    180
0xffff80008075a9b8 ,       ,0xffff80008075a9b8 ,include/linux/uaccess.h                          ,false  ,      168 ,    168
0xffff80008075aa10 ,       ,0xffff80008075aa10 ,include/linux/uaccess.h                          ,false  ,      180 ,    180
0xffff80008075aa1c ,       ,0xffff80008075aa1c ,include/linux/uaccess.h                          ,false  ,      178 ,    178
0xffff80008075aa1c ,       ,0xffff80008075aa1c ,arch/arm64/include/asm/alternative-macros.h      ,true   ,      254 ,    254
0xffff80008075aa1c ,       ,0xffff80008075aa1c ,arch/arm64/include/asm/cpufeature.h              ,true   ,      739 ,    739
0xffff80008075aa1c ,       ,0xffff80008075aa1c ,arch/arm64/include/asm/cpufeature.h              ,true   ,      745 ,    745
0xffff80008075aa1c ,       ,0xffff80008075aa1c ,arch/arm64/include/asm/uaccess.h                 ,true   ,      108 ,    108
0xffff80008075aa28 ,       ,0xffff80008075aa28 ,include/linux/uaccess.h                          ,false  ,      178 ,    178
0xffff80008075aa28 ,       ,0xffff80008075aa28 ,arch/arm64/include/asm/alternative-macros.h      ,true   ,      254 ,    254
0xffff80008075aa28 ,       ,0xffff80008075aa28 ,arch/arm64/include/asm/cpufeature.h              ,true   ,      739 ,    739
0xffff80008075aa28 ,       ,0xffff80008075aa28 ,arch/arm64/include/asm/cpufeature.h              ,true   ,      745 ,    745
0xffff80008075aa28 ,       ,0xffff80008075aa28 ,arch/arm64/include/asm/uaccess.h                 ,true   ,      100 ,    100
0xffff80008075aa40 ,       ,0xffff80008075aa40 ,include/linux/uaccess.h                          ,false  ,      178 ,    178
0xffff80008075aa40 ,       ,0xffff80008075aa40 ,arch/arm64/include/asm/irqflags.h                ,true   ,       66 ,     66
0xffff80008075aa40 ,       ,0xffff80008075aa40 ,arch/arm64/include/asm/uaccess.h                 ,true   ,      110 ,    110
0xffff80008075aa40 ,       ,0xffff80008075aa40 ,arch/arm64/include/asm/irqflags.h                ,true   ,      158 ,    158
0xffff80008075aa40 ,       ,0xffff80008075aa40 ,arch/arm64/include/asm/irqflags.h                ,true   ,      166 ,    166
0xffff80008075aa40 ,       ,0xffff80008075aa40 ,arch/arm64/include/asm/uaccess.h                 ,true   ,       83 ,     83
0xffff80008075aa54 ,       ,0xffff80008075aa54 ,include/linux/uaccess.h                          ,false  ,      178 ,    178
0xffff80008075aa54 ,       ,0xffff80008075aa54 ,arch/arm64/include/asm/uaccess.h                 ,true   ,      110 ,    110
0xffff80008075aa54 ,       ,0xffff80008075aa54 ,arch/arm64/include/asm/irqflags.h                ,true   ,      193 ,    193
0xffff80008075aa54 ,       ,0xffff80008075aa54 ,arch/arm64/include/asm/irqflags.h                ,true   ,      181 ,    181
0xffff80008075aa54 ,       ,0xffff80008075aa54 ,arch/arm64/include/asm/uaccess.h                 ,true   ,       95 ,     95
0xffff80008075aa74 ,       ,0xffff80008075aa74 ,include/linux/uaccess.h                          ,false  ,      178 ,    178
0xffff80008075aa74 ,       ,0xffff80008075aa74 ,arch/arm64/include/asm/uaccess.h                 ,true   ,      102 ,    102
0xffff80008075aa74 ,       ,0xffff80008075aa74 ,arch/arm64/include/asm/irqflags.h                ,true   ,       66 ,     66
0xffff80008075aa74 ,       ,0xffff80008075aa74 ,arch/arm64/include/asm/irqflags.h                ,true   ,      158 ,    158
0xffff80008075aa74 ,       ,0xffff80008075aa74 ,arch/arm64/include/asm/irqflags.h                ,true   ,      166 ,    166
0xffff80008075aa74 ,       ,0xffff80008075aa74 ,arch/arm64/include/asm/uaccess.h                 ,true   ,       63 ,     63
0xffff80008075aa88 ,       ,0xffff80008075aa88 ,include/linux/uaccess.h                          ,false  ,      178 ,    178
0xffff80008075aa88 ,       ,0xffff80008075aa88 ,arch/arm64/include/asm/uaccess.h                 ,true   ,      102 ,    102
0xffff80008075aa88 ,       ,0xffff80008075aa88 ,arch/arm64/include/asm/uaccess.h                 ,true   ,       71 ,     71
0xffff80008075aa88 ,       ,0xffff80008075aa88 ,arch/arm64/include/asm/irqflags.h                ,true   ,      193 ,    193
0xffff80008075aa88 ,       ,0xffff80008075aa88 ,arch/arm64/include/asm/irqflags.h                ,true   ,      181 ,    181
0xffff80008075aa98 ,       ,0xffff80008075aa98 ,include/linux/uaccess.h                          ,false  ,      178 ,    178
0xffff80008075aa98 ,       ,0xffff80008075aa98 ,arch/arm64/include/asm/uaccess.h                 ,true   ,      110 ,    110
0xffff80008075aa98 ,       ,0xffff80008075aa98 ,arch/arm64/include/asm/irqflags.h                ,true   ,      157 ,    157
0xffff80008075aa98 ,       ,0xffff80008075aa98 ,arch/arm64/include/asm/irqflags.h                ,true   ,      166 ,    166
0xffff80008075aa98 ,       ,0xffff80008075aa98 ,arch/arm64/include/asm/uaccess.h                 ,true   ,       83 ,     83
0xffff80008075aaa0 ,       ,0xffff80008075aaa0 ,include/linux/uaccess.h                          ,false  ,      178 ,    178
0xffff80008075aaa0 ,       ,0xffff80008075aaa0 ,arch/arm64/include/asm/irqflags.h                ,true   ,      157 ,    157
0xffff80008075aaa0 ,       ,0xffff80008075aaa0 ,arch/arm64/include/asm/irqflags.h                ,true   ,      166 ,    166
0xffff80008075aaa0 ,       ,0xffff80008075aaa0 ,arch/arm64/include/asm/uaccess.h                 ,true   ,      102 ,    102
0xffff80008075aaa0 ,       ,0xffff80008075aaa0 ,arch/arm64/include/asm/uaccess.h                 ,true   ,       63 ,     63
0xffff80008075f89c ,       ,0xffff80008075f89c ,fs/userfaultfd.c                                 ,false  ,      838 ,    838
0xffff80008075f924 ,       ,0xffff80008075f924 ,fs/userfaultfd.c                                 ,false  ,      842 ,    842
0xffff80008075f930 ,       ,0xffff80008075f930 ,fs/userfaultfd.c                                 ,false  ,      842 ,    842
0xffff80008075f938 ,       ,0xffff80008075f938 ,fs/userfaultfd.c                                 ,false  ,      842 ,    842
0xffff800080973e84 ,       ,0xffff800080973e84 ,security/commoncap.c                             ,false  ,       69 ,     69
0xffff800080973eb0 ,       ,0xffff800080973eb0 ,security/commoncap.c                             ,false  ,       92 ,     92
0xffff800080973ebc ,       ,0xffff800080973ebc ,security/commoncap.c                             ,false  ,       78 ,     78
0xffff800080973ec4 ,       ,0xffff800080973ec4 ,security/commoncap.c                             ,false  ,       85 ,     85
0xffff800080973ee0 ,       ,0xffff800080973ee0 ,security/commoncap.c                             ,false  ,       92 ,     92
0xffff800080973eec ,       ,0xffff800080973eec ,security/commoncap.c                             ,false  ,       92 ,     92
0xffff800080973f00 ,       ,0xffff800080973f00 ,security/commoncap.c                             ,false  ,       79 ,     79
0xffff800080973f48 ,       ,0xffff800080973f48 ,security/commoncap.c                             ,false  ,       79 ,     79
0xffff800080975b68 ,       ,0xffff800080975b68 ,security/commoncap.c                             ,false  ,     1268 ,   1268
0xffff800080975b94 ,       ,0xffff800080975b94 ,security/commoncap.c                             ,false  ,     1327 ,   1327
0xffff800080975bc0 ,       ,0xffff800080975bc0 ,security/commoncap.c                             ,false  ,     1276 ,   1276
0xffff800080975bf8 ,       ,0xffff800080975bf8 ,security/commoncap.c                             ,false  ,     1349 ,   1349
0xffff800080975c04 ,       ,0xffff800080975c04 ,security/commoncap.c                             ,false  ,     1330 ,   1330
0xffff800080975c14 ,       ,0xffff800080975c14 ,security/commoncap.c                             ,false  ,     1272 ,   1272
0xffff800080975c44 ,       ,0xffff800080975c44 ,security/commoncap.c                             ,false  ,     1279 ,   1279
0xffff800080975c44 ,       ,0xffff800080975c44 ,security/commoncap.c                             ,true   ,     1247 ,   1247
0xffff800080975c7c ,       ,0xffff800080975c7c ,security/commoncap.c                             ,false  ,     1303 ,   1303
0xffff800080975c90 ,       ,0xffff800080975c90 ,security/commoncap.c                             ,false  ,     1333 ,   1333
0xffff800080975c9c ,       ,0xffff800080975c9c ,security/commoncap.c                             ,false  ,     1279 ,   1279
0xffff800080975c9c ,       ,0xffff800080975c9c ,security/commoncap.c                             ,true   ,     1239 ,   1239
0xffff800080975cbc ,       ,0xffff800080975cbc ,security/commoncap.c                             ,false  ,     1359 ,   1359
0xffff800080975cc8 ,       ,0xffff800080975cc8 ,security/commoncap.c                             ,false  ,     1274 ,   1274
0xffff800080975ce8 ,       ,0xffff800080975ce8 ,security/commoncap.c                             ,false  ,     1341 ,   1341
0xffff800080975d24 ,       ,0xffff800080975d24 ,security/commoncap.c                             ,false  ,     1301 ,   1301
0xffff800080975d30 ,       ,0xffff800080975d30 ,security/commoncap.c                             ,false  ,     1279 ,   1279
0xffff800080975d30 ,       ,0xffff800080975d30 ,security/commoncap.c                             ,true   ,     1241 ,   1241
0xffff800080975d3c ,       ,0xffff800080975d3c ,security/commoncap.c                             ,false  ,     1335 ,   1335
0xffff800080975d48 ,       ,0xffff800080975d48 ,security/commoncap.c                             ,false  ,     1304 ,   1304
0xffff800080975d60 ,       ,0xffff800080975d60 ,security/commoncap.c                             ,false  ,     1355 ,   1355
0xffff800080975d84 ,       ,0xffff800080975d84 ,security/commoncap.c                             ,false  ,     1363 ,   1363
0xffff800080975d94 ,       ,0xffff800080975d94 ,security/commoncap.c                             ,false  ,     1279 ,   1279
0xffff800080975d94 ,       ,0xffff800080975d94 ,security/commoncap.c                             ,true   ,     1245 ,   1245
0xffff800080975dac ,       ,0xffff800080975dac ,security/commoncap.c                             ,false  ,     1323 ,   1323
0xffff800080975dc4 ,       ,0xffff800080975dc4 ,security/commoncap.c                             ,false  ,     1364 ,   1364
0xffff800080975dd0 ,       ,0xffff800080975dd0 ,security/commoncap.c                             ,false  ,     1339 ,   1339
0xffff800080975ddc ,       ,0xffff800080975ddc ,security/commoncap.c                             ,false  ,     1353 ,   1353
0xffff800080975e0c ,       ,0xffff800080975e0c ,security/commoncap.c                             ,false  ,     1370 ,   1370
0xffff800080975e3c ,       ,0xffff800080975e3c ,security/commoncap.c                             ,false  ,     1379 ,   1379
0xffff800080975e54 ,       ,0xffff800080975e54 ,security/commoncap.c                             ,false  ,     1321 ,   1321
